org.apache.commons.math4.analysis.differentiation:DerivativeStructure:subtract:DerivativeStructure#[0.00, 2.12, 0.72, 0.00, 0.00, 0.00, 3.45, 2.02, 0.00, 3.17, 0.41, 0.00, 0.00, 1.95, 0.00, 0.00, 1.35, 0.00, 1.45, 0.00, 0.00, 1.84, 0.00, 0.38, 0.00, 2.18, 0.00, 1.35, 2.57, 0.00, 0.00, 0.20, 0.00, 0.00, 0.10, 2.66, 0.25, 0.00, 0.00, 2.03, 1.70, 0.00, 0.00, 0.05, 0.00, 0.00, 2.53, 0.18, 0.00, 0.85, 0.15, 0.25, 2.65, 0.11, 2.07, 1.26, 1.21, 0.00, 0.00, 1.24, 0.25, 0.72, 1.26, 0.00, 0.47, 2.28, 0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 0.00, 0.34, 0.00, 2.17, 0.44, 0.13, 1.01, 0.42]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:multiply:int#[0.11, 0.01, 0.81, 0.00, 0.00, 0.00, 1.59, 1.00, 0.00, 1.47, 0.58, 0.00, 0.02, 0.74, 0.19, 0.00, 0.00, 0.00, 0.03, 0.40, 0.00, 0.70, 0.97, 2.30, 0.09, 1.37, 0.00, 2.54, 0.54, 0.00, 0.00, 0.00, 0.28, 0.00, 0.33, 2.26, 0.54, 0.00, 0.00, 1.55, 0.21, 0.00, 0.00, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.47, 0.00, 0.96, 0.00, 0.79, 1.18, 0.05, 0.00, 0.00, 0.00, 0.16, 0.00, 0.82, 0.10, 0.00, 1.04, 0.00, 0.00, 0.00, 0.69, 0.82, 0.00, 0.00, 0.71, 0.00, 0.00, 0.90, 0.50, 0.00, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:multiply:double#[0.00, 4.88, 0.00, 1.42, 0.00, 0.00, 4.74, 3.26, 0.00, 6.05, 0.54, 0.00, 0.00, 3.85, 0.00, 0.00, 2.84, 0.25, 1.06, 0.00, 1.76, 1.74, 0.00, 1.32, 0.00, 3.14, 0.00, 0.27, 3.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 3.20, 0.00, 0.00, 0.67, 0.70, 0.00, 0.00, 2.70, 0.00, 0.00, 0.00, 0.00, 1.82, 4.37, 0.94, 2.56, 2.43, 0.58, 0.00, 0.00, 0.00, 0.00, 0.65, 2.22, 0.00, 1.08, 3.80, 0.00, 0.00, 0.00, 0.44, 0.00, 0.00, 0.00, 0.00, 0.00, 6.62, 0.00, 0.58, 0.65, 0.20]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:multiply:DerivativeStructure#[1.40, 2.53, 1.61, 0.13, 0.00, 0.00, 4.33, 3.06, 0.00, 5.27, 0.04, 0.00, 0.00, 3.36, 0.00, 0.00, 1.45, 0.00, 2.45, 0.00, 0.00, 1.81, 0.00, 0.58, 0.00, 3.08, 0.00, 1.92, 2.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.83, 0.81, 0.00, 0.00, 1.55, 3.10, 0.00, 0.00, 0.48, 0.00, 0.26, 2.67, 0.72, 0.00, 2.53, 2.70, 0.38, 2.80, 0.40, 3.27, 3.89, 1.11, 0.00, 0.00, 1.53, 0.88, 0.00, 1.03, 0.00, 2.54, 3.00, 0.00, 0.00, 0.00, 0.41, 1.44, 0.00, 0.00, 0.00, 0.00, 2.73, 2.93, 0.76, 1.41, 1.39]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:divide:double#[0.00, 4.88, 0.00, 1.42, 0.00, 0.00, 4.74, 3.26, 0.00, 6.05, 0.54, 0.00, 0.00, 3.85, 0.00, 0.00, 2.84, 0.25, 1.06, 0.00, 1.76, 1.74, 0.00, 1.32, 0.00, 3.14, 0.00, 0.27, 3.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 3.20, 0.00, 0.00, 0.67, 0.70, 0.00, 0.00, 2.70, 0.00, 0.00, 0.00, 0.00, 1.82, 4.37, 0.94, 2.56, 2.43, 0.58, 0.00, 0.00, 0.00, 0.00, 0.65, 2.22, 0.00, 1.08, 3.80, 0.00, 0.00, 0.00, 0.44, 0.00, 0.00, 0.00, 0.00, 0.00, 6.62, 0.00, 0.58, 0.65, 0.20]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:divide:DerivativeStructure#[0.96, 3.01, 1.11, 0.00, 0.00, 0.00, 4.16, 3.47, 0.00, 5.40, 0.00, 0.00, 0.00, 3.45, 0.00, 0.00, 2.30, 0.00, 2.72, 0.00, 0.00, 2.09, 0.00, 0.00, 0.00, 2.85, 0.00, 2.34, 3.18, 0.00, 0.00, 0.26, 0.00, 0.00, 0.00, 3.31, 0.99, 0.00, 0.00, 1.79, 3.64, 0.00, 0.00, 0.07, 0.00, 0.11, 2.40, 1.07, 0.00, 2.32, 2.94, 1.60, 3.23, 0.63, 3.56, 4.11, 1.52, 0.00, 0.00, 2.42, 1.16, 0.00, 1.73, 0.00, 2.75, 3.02, 0.00, 0.00, 0.00, 0.52, 1.88, 0.00, 0.00, 0.00, 0.00, 2.79, 2.86, 0.83, 2.03, 1.55]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:remainder:double#[0.00, 2.39, 0.00, 0.00, 0.00, 0.00, 1.82, 2.64, 0.00, 4.01, 0.30, 0.00, 0.00, 1.96, 0.00, 0.00, 0.89, 0.00, 0.00, 0.00, 1.53, 1.68, 0.00, 0.00, 0.00, 2.33, 0.00, 0.71, 0.31, 0.00, 0.00, 0.89, 0.87, 0.52, 1.73, 0.93, 0.00, 0.00, 0.00, 2.93, 1.67, 0.00, 0.00, 0.24, 0.00, 1.29, 1.91, 0.00, 0.00, 0.00, 0.00, 1.60, 4.85, 0.00, 2.58, 1.30, 0.47, 0.00, 1.46, 0.12, 0.13, 0.26, 2.05, 0.00, 0.00, 1.54, 0.00, 0.00, 0.00, 0.00, 0.98, 0.00, 0.00, 0.00, 0.00, 3.50, 0.00, 0.00, 0.62, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:remainder:DerivativeStructure#[0.79, 3.20, 0.96, 0.00, 0.00, 0.00, 4.13, 3.65, 0.00, 5.39, 0.00, 0.00, 0.00, 3.53, 0.00, 0.00, 2.53, 0.00, 2.75, 0.00, 0.00, 2.18, 0.00, 0.00, 0.00, 2.71, 0.00, 2.41, 3.28, 0.00, 0.00, 0.41, 0.00, 0.00, 0.00, 3.52, 1.10, 0.00, 0.00, 1.83, 3.80, 0.00, 0.00, 0.00, 0.00, 0.04, 2.31, 1.12, 0.00, 2.28, 3.01, 1.93, 3.32, 0.70, 3.68, 4.23, 1.61, 0.00, 0.00, 2.71, 1.27, 0.00, 1.96, 0.00, 2.81, 3.04, 0.00, 0.00, 0.00, 0.54, 2.00, 0.00, 0.00, 0.00, 0.00, 2.83, 2.91, 0.82, 2.20, 1.63]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:negate:null#[0.00, 4.15, 0.20, 0.58, 0.00, 0.00, 4.41, 4.87, 0.00, 6.90, 0.00, 0.00, 0.00, 3.90, 0.00, 0.00, 2.99, 0.86, 0.03, 0.00, 0.43, 1.81, 0.00, 0.00, 0.00, 4.57, 0.00, 1.34, 2.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.98, 0.00, 0.00, 0.00, 3.84, 1.34, 0.00, 1.09, 0.00, 0.00, 0.00, 1.66, 0.00, 0.00, 0.00, 0.00, 2.51, 5.47, 0.00, 2.30, 2.13, 0.78, 0.00, 0.00, 1.61, 0.44, 1.02, 1.79, 0.00, 1.53, 3.77, 0.00, 0.00, 0.00, 0.86, 0.81, 0.00, 0.00, 0.00, 0.00, 6.63, 0.24, 1.26, 0.99, 1.05]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:abs:null#[0.00, 0.74, 0.00, 0.00, 0.00, 0.00, 1.20, 3.62, 0.00, 3.49, 0.00, 0.00, 0.53, 2.39, 0.00, 0.00, 1.06, 0.00, 0.76, 1.20, 0.62, 2.56, 0.00, 2.48, 0.00, 1.47, 0.00, 3.80, 1.77, 0.00, 0.00, 0.27, 2.10, 0.00, 1.79, 0.83, 1.74, 0.00, 0.00, 1.69, 2.07, 0.00, 0.00, 1.29, 0.00, 0.00, 1.74, 0.00, 0.00, 0.00, 1.45, 0.00, 2.29, 0.00, 0.00, 1.64, 1.40, 0.00, 0.00, 0.00, 0.00, 0.00, 3.84, 0.00, 0.00, 2.19, 0.00, 0.00, 0.00, 2.23, 3.26, 0.00, 0.00, 0.00, 0.00, 1.63, 0.00, 0.17, 2.98, 0.00]
