org.apache.commons.math4.analysis.differentiation:DerivativeStructure:subtract:DerivativeStructure#[0.00, 0.26, 0.00, 0.00, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 1.26, 1.56, 0.00, 0.00, 1.19, 0.00, 2.81, 1.14, 0.00, 0.22, 0.00, 0.00, 0.00, 0.00, 1.41, 0.00, 0.69, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.75, 0.28, 0.05, 1.96, 0.00, 1.05, 0.00, 0.00, 0.43, 0.00, 0.00, 0.44, 3.47, 0.00, 0.96, 0.00, 0.00, 0.00, 1.51, 0.00, 0.00, 0.00, 1.82, 0.26, 0.09, 0.00, 1.72, 1.79, 0.00, 0.60, 1.10, 0.00, 0.00, 0.00, 0.00, 3.05, 0.00, 1.98, 0.00, 3.17, 0.11, 1.59, 0.00, 0.89, 1.21, 1.56, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:multiply:int#[0.88, 0.66, 0.00, 0.43, 0.71, 0.00, 0.00, 0.00, 1.03, 0.28, 2.87, 1.01, 0.00, 0.00, 0.78, 0.00, 0.50, 0.00, 0.00, 2.11, 1.57, 0.00, 1.07, 0.26, 0.00, 0.00, 0.00, 0.00, 1.76, 0.00, 0.73, 0.55, 0.42, 0.35, 0.97, 0.77, 1.07, 0.00, 0.47, 0.43, 0.00, 2.47, 0.00, 0.00, 2.59, 0.00, 0.00, 1.83, 0.00, 1.65, 0.00, 1.30, 0.81, 1.45, 0.00, 0.44, 0.00, 0.00, 0.00, 1.74, 0.00, 0.00, 0.52, 0.00, 1.37, 1.19, 1.67, 0.15, 1.27, 2.31, 1.90, 0.00, 0.84, 1.92, 0.00, 0.00, 0.82, 1.45, 0.28, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:multiply:double#[0.00, 0.00, 0.00, 0.00, 0.06, 1.14, 0.00, 0.00, 0.00, 1.79, 1.11, 1.27, 0.00, 0.00, 0.83, 0.00, 5.06, 3.24, 0.00, 0.00, 0.00, 0.00, 0.44, 0.00, 5.34, 1.32, 0.00, 0.00, 0.00, 1.19, 0.00, 0.28, 0.00, 1.37, 2.39, 0.00, 1.45, 0.00, 0.00, 0.00, 0.00, 0.98, 2.29, 0.12, 0.03, 3.84, 0.00, 1.91, 0.00, 0.00, 0.18, 2.03, 0.00, 0.00, 0.00, 3.47, 1.21, 0.00, 0.00, 3.56, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.10, 0.04, 0.83, 0.00, 2.30, 0.00, 0.22, 1.41, 0.97, 3.55, 1.22, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:multiply:DerivativeStructure#[0.00, 0.36, 0.00, 0.70, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 2.67, 1.26, 0.00, 0.00, 1.57, 0.00, 3.84, 2.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.42, 0.35, 1.57, 1.24, 2.19, 0.00, 0.41, 0.00, 0.20, 0.00, 0.10, 0.00, 2.99, 0.00, 1.91, 0.00, 0.00, 1.31, 0.00, 0.00, 0.00, 3.33, 0.00, 2.19, 0.00, 1.94, 0.00, 2.80, 0.00, 0.00, 0.06, 2.32, 1.42, 0.00, 0.00, 0.66, 2.29, 0.00, 0.00, 2.06, 0.00, 0.73, 0.00, 0.00, 1.91, 0.00, 3.50, 0.00, 3.94, 0.00, 2.85, 0.00, 2.17, 1.48, 0.40, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:divide:double#[0.00, 0.00, 0.00, 0.00, 0.06, 1.14, 0.00, 0.00, 0.00, 1.79, 1.11, 1.27, 0.00, 0.00, 0.83, 0.00, 5.06, 3.24, 0.00, 0.00, 0.00, 0.00, 0.44, 0.00, 5.34, 1.32, 0.00, 0.00, 0.00, 1.19, 0.00, 0.28, 0.00, 1.37, 2.39, 0.00, 1.45, 0.00, 0.00, 0.00, 0.00, 0.98, 2.29, 0.12, 0.03, 3.84, 0.00, 1.91, 0.00, 0.00, 0.18, 2.03, 0.00, 0.00, 0.00, 3.47, 1.21, 0.00, 0.00, 3.56, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.10, 0.04, 0.83, 0.00, 2.30, 0.00, 0.22, 1.41, 0.97, 3.55, 1.22, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:divide:DerivativeStructure#[0.00, 0.05, 0.00, 0.95, 0.00, 0.75, 0.00, 0.00, 0.00, 0.00, 2.36, 0.83, 0.00, 0.00, 1.83, 0.00, 4.22, 3.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.89, 0.37, 2.15, 1.01, 2.17, 0.00, 0.00, 0.00, 0.00, 0.18, 0.00, 0.00, 2.42, 0.00, 2.22, 0.00, 0.00, 1.63, 0.00, 0.00, 0.00, 3.33, 0.00, 1.98, 0.00, 1.36, 0.00, 2.54, 0.00, 0.00, 0.03, 2.93, 1.34, 0.00, 0.00, 0.82, 2.85, 0.00, 0.00, 2.56, 0.00, 0.00, 0.00, 0.00, 2.29, 0.00, 3.27, 0.00, 4.23, 0.09, 3.19, 0.00, 2.10, 1.49, 1.06, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:remainder:double#[0.00, 0.00, 0.00, 0.00, 1.08, 1.91, 0.00, 0.00, 0.00, 1.37, 0.67, 2.47, 0.00, 0.00, 2.94, 0.00, 3.61, 0.98, 0.00, 0.73, 0.00, 0.00, 0.78, 0.42, 3.75, 2.19, 1.23, 0.00, 0.00, 1.34, 0.00, 0.97, 0.00, 1.00, 1.07, 0.00, 2.33, 0.00, 0.20, 0.00, 0.00, 0.03, 0.01, 0.00, 0.28, 3.58, 0.00, 0.74, 0.00, 0.00, 0.00, 2.49, 0.00, 0.00, 0.00, 1.79, 0.04, 1.81, 0.00, 2.26, 1.02, 0.00, 0.39, 0.30, 0.00, 0.00, 0.00, 0.00, 3.63, 0.00, 1.42, 0.00, 1.67, 0.00, 0.00, 0.30, 0.00, 1.69, 1.02, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:remainder:DerivativeStructure#[0.00, 0.00, 0.00, 1.03, 0.00, 0.96, 0.00, 0.00, 0.00, 0.00, 2.29, 0.70, 0.00, 0.00, 1.97, 0.00, 4.35, 3.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.05, 0.37, 2.35, 0.92, 2.14, 0.00, 0.00, 0.00, 0.00, 0.26, 0.00, 0.00, 2.23, 0.00, 2.31, 0.00, 0.00, 1.71, 0.00, 0.00, 0.00, 3.35, 0.00, 1.94, 0.00, 1.16, 0.00, 2.41, 0.00, 0.00, 0.00, 3.16, 1.31, 0.36, 0.00, 0.87, 3.05, 0.00, 0.00, 2.75, 0.00, 0.00, 0.00, 0.00, 2.42, 0.00, 3.18, 0.00, 4.30, 0.13, 3.33, 0.00, 2.08, 1.43, 1.31, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:negate:null#[0.00, 0.00, 0.00, 0.00, 0.00, 1.98, 0.00, 0.00, 0.00, 1.33, 0.99, 1.67, 0.00, 0.00, 2.13, 0.00, 4.93, 3.49, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 4.00, 1.09, 0.36, 0.38, 0.00, 2.29, 0.00, 0.93, 0.00, 2.29, 2.22, 0.00, 1.66, 0.00, 0.97, 0.00, 0.00, 0.00, 2.10, 0.00, 0.67, 4.78, 0.00, 1.08, 0.00, 0.96, 0.00, 1.66, 0.00, 1.08, 0.00, 2.51, 1.91, 0.00, 0.00, 2.70, 0.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.16, 0.00, 1.30, 0.00, 2.37, 0.00, 1.04, 0.24, 0.43, 2.32, 1.87, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:abs:null#[0.00, 3.08, 1.90, 0.22, 0.00, 0.00, 0.12, 0.00, 0.00, 1.10, 3.92, 1.08, 0.89, 0.00, 3.26, 0.00, 2.86, 1.05, 0.00, 1.98, 0.00, 0.00, 1.94, 1.13, 0.00, 0.00, 0.39, 1.51, 0.00, 0.00, 4.89, 2.02, 2.29, 0.23, 0.95, 0.00, 0.30, 0.54, 0.38, 0.00, 1.37, 3.13, 1.23, 0.00, 0.18, 0.00, 1.45, 2.43, 0.00, 2.47, 0.00, 2.76, 0.00, 0.71, 0.86, 0.15, 1.45, 0.00, 0.00, 0.55, 0.89, 0.00, 1.28, 0.00, 1.09, 1.07, 0.17, 0.00, 0.00, 2.65, 3.26, 0.08, 1.29, 0.11, 0.00, 0.00, 0.66, 2.77, 0.00, 0.65]
